version,1.6.0
info,balls_per_over,6
info,team,Kenya
info,team,Tanzania
info,gender,male
info,season,2018
info,date,2018/07/13
info,event,ICC World Twenty20 Africa Region Qualifier B
info,match_number,9
info,venue,Gahanga International Cricket Stadium. Rwanda
info,city,
info,toss_winner,Kenya
info,toss_decision,bat
info,player_of_match,AA Obanda
info,umpire,S George
info,umpire,C Thorburn
info,reserve_umpire,IO Oyieko
info,match_referee,D Govindjee
info,winner,Kenya
info,winner_runs,56
info,player,Kenya,DM Gondaria
info,player,Kenya,AA Obanda
info,player,Kenya,RR Patel
info,player,Kenya,RN Patel
info,player,Kenya,SO Ngoche
info,player,Kenya,Gurdeep Singh
info,player,Kenya,P Kerai
info,player,Kenya,EB Ringera
ball,2,2.7,Tanzania,Muhammad Zafar Khan,AR Patwa,NN Odhiambo,1,0,,,,,,"",""
ball,2,3.1,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,0,0,,,,,,"",""
ball,2,3.2,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,2,0,,,,,,"",""
ball,2,3.3,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,4,0,,,,,,"",""
ball,2,3.4,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,6,0,,,,,,"",""
ball,2,3.5,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,0,1,1,,,,,"",""
ball,2,3.6,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,0,0,,,,,,"",""
ball,2,3.7,Tanzania,Muhammad Zafar Khan,AR Patwa,LN Oluoch,0,0,,,,,,"",""
ball,2,4.1,Tanzania,AR Patwa,Muhammad Zafar Khan,EB Ringera,1,0,,,,,,"",""
ball,2,4.2,Tanzania,Muhammad Zafar Khan,AR Patwa,EB Ringera,4,0,,,,,,"",""
ball,2,4.3,Tanzania,Muhammad Zafar Khan,AR Patwa,EB Ringera,6,0,,,,,,"",""
ball,2,4.4,Tanzania,Muhammad Zafar Khan,AR Patwa,EB Ringera,0,0,,,,,,"",""
ball,2,4.5,Tanzania,Muhammad Zafar Khan,AR Patwa,EB Ringera,0,0,,,,,,"",""
ball,2,4.6,Tanzania,Muhammad Zafar Khan,AR Patwa,EB Ringera,4,0,,,,,,"",""
ball,2,5.1,Tanzania,AR Patwa,Muhammad Zafar Khan,SO Ngoche,1,0,,,,,,"",""
ball,2,5.2,Tanzania,Muhammad Zafar Khan,AR Patwa,SO Ngoche,1,0,,,,,,"",""
ball,2,5.3,Tanzania,AR Patwa,Muhammad Zafar Khan,SO Ngoche,0,0,,,,,,"",""
ball,2,5.4,Tanzania,AR Patwa,Muhammad Zafar Khan,SO Ngoche,4,0,,,,,,"",""
ball,2,5.5,Tanzania,AR Patwa,Muhammad Zafar Khan,SO Ngoche,1,0,,,,,,"",""
ball,2,5.6,Tanzania,Muhammad Zafar Khan,AR Patwa,SO Ngoche,0,0,,,,,,"",""
ball,2,6.1,Tanzania,AR Patwa,Muhammad Zafar Khan,P Kerai,1,0,,,,,,"",""
ball,2,6.2,Tanzania,Muhammad Zafar Khan,AR Patwa,P Kerai,0,1,1,,,,,"",""
ball,2,6.3,Tanzania,Muhammad Zafar Khan,AR Patwa,P Kerai,0,0,,,,,,"",""
ball,2,6.4,Tanzania,Muhammad Zafar Khan,AR Patwa,P Kerai,0,0,,,,,,"",""
ball,2,6.5,Tanzania,Muhammad Zafar Khan,AR Patwa,P Kerai,0,0,,,,,,caught,Muhammad Zafar Khan
ball,2,6.6,Tanzania,AR Patwa,JC Darji,P Kerai,0,0,,,,,,"",""
ball,2,6.7,Tanzania,AR Patwa,JC Darji,P Kerai,1,0,,,,,,"",""
ball,2,7.1,Tanzania,AR Patwa,JC Darji,SO Ngoche,0,0,,,,,,bowled,AR Patwa
ball,2,7.2,Tanzania,ZR Jaboneke,JC Darji,SO Ngoche,0,0,,,,,,"",""
ball,2,7.3,Tanzania,ZR Jaboneke,JC Darji,SO Ngoche,0,0,,,,,,"",""
ball,2,7.4,Tanzania,ZR Jaboneke,JC Darji,SO Ngoche,0,0,,,,,,caught,ZR Jaboneke
ball,2,7.5,Tanzania,KN Mussa,JC Darji,SO Ngoche,1,0,,,,,,"",""
ball,2,7.6,Tanzania,JC Darji,KN Mussa,SO Ngoche,0,0,,,,,,"",""
ball,2,8.1,Tanzania,KN Mussa,JC Darji,P Kerai,0,0,,,,,,"",""
ball,2,8.2,Tanzania,KN Mussa,JC Darji,P Kerai,0,0,,,,,,"",""
ball,2,8.3,Tanzania,KN Mussa,JC Darji,P Kerai,0,0,,,,,,"",""
ball,2,8.4,Tanzania,KN Mussa,JC Darji,P Kerai,0,0,,,,,,"",""
ball,2,8.5,Tanzania,KN Mussa,JC Darji,P Kerai,0,0,,,,,,"",""
ball,2,8.6,Tanzania,KN Mussa,JC Darji,P Kerai,0,0,,,,,,"",""
ball,2,9.1,Tanzania,JC Darji,KN Mussa,SO Ngoche,0,0,,,,,,"",""
ball,2,9.2,Tanzania,JC Darji,KN Mussa,SO Ngoche,0,0,,,,,,run out,JK Chandubhai
ball,2,9.3,Tanzania,SJ Ally,KN Mussa,SO Ngoche,1,0,,,,,,"",""
ball,2,9.4,Tanzania,KN Mussa,SJ Ally,SO Ngoche,0,0,,,,,,"",""
ball,2,9.5,Tanzania,KN Mussa,SJ Ally,SO Ngoche,1,0,,,,,,"",""
ball,2,9.6,Tanzania,SJ Ally,KN Mussa,SO Ngoche,1,0,,,,,,"",""
ball,2,10.1,Tanzania,SJ Ally,KN Mussa,P Kerai,0,1,,,,1,,"",""
ball,2,10.2,Tanzania,KN Mussa,SJ Ally,P Kerai,4,0,,,,,,"",""
ball,2,10.3,Tanzania,KN Mussa,SJ Ally,P Kerai,6,0,,,,,,"",""
ball,2,10.4,Tanzania,KN Mussa,SJ Ally,P Kerai,0,0,,,,,,"",""
ball,2,10.5,Tanzania,KN Mussa,SJ Ally,P Kerai,4,0,,,,,,"",""
ball,2,10.6,Tanzania,KN Mussa,SJ Ally,P Kerai,0,0,,,,,,"",""
ball,2,11.1,Tanzania,SJ Ally,KN Mussa,SO Ngoche,6,0,,,,,,"",""
ball,2,11.2,Tanzania,SJ Ally,KN Mussa,SO Ngoche,6,0,,,,,,"",""
ball,2,11.3,Tanzania,SJ Ally,KN Mussa,SO Ngoche,4,0,,,,,,"",""
ball,2,11.4,Tanzania,SJ Ally,KN Mussa,SO Ngoche,6,0,,,,,,"",""
ball,2,11.5,Tanzania,SJ Ally,KN Mussa,SO Ngoche,2,0,,,,,,"",""
ball,2,11.6,Tanzania,SJ Ally,KN Mussa,SO Ngoche,0,0,,,,,,"",""
ball,2,12.1,Tanzania,KN Mussa,SJ Ally,NM Odhiambo,1,0,,,,,,"",""
ball,2,12.2,Tanzania,SJ Ally,KN Mussa,NM Odhiambo,0,1,1,,,,,"",""
